Identifiant;Chaine;startDate;endDate;referenceDate;DureeSecondes;TitreEmission;TitreCollection;TitreTrancheHoraire;Chapeau;NatureProduction;Producteurs;Descripteurs;Generiques;Genres;Thematique;IdentifiantMediametrie;IdentifiantImedia
"5034916_001";"France 5";"2013-06-12T17:26:01+01:00";"2013-06-12T17:31:27+01:00";"2013-06-12";"326";"[Interprogrammes FR5 de 17 heures : programme du 12 juin 2013]";"";"[Interprogrammes FR5 de 17 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39067";""
"5034917_001";"France 5";"2013-06-12T17:31:27+01:00";"2013-06-12T17:42:11+01:00";"2013-06-12";"644";"Muriel Sobry";"C à dire";"";"Magazine. Axel de TARLE reçoit Muriel SOBRY, commissaire central du 5ème arrondissement de Paris. Elle intervient sur la hausse des infractions contre les touristes, victimes de pickpockets. Elle présente le plan d'action de la Préfecture de police de Paris, mis en oeuvre pour lutter contre ces actes de délinquance et le sentiment d'insécurité. Un témoignage et des images d'un vol à la tire illustrent ses propos.";"Coproduction";"Maximal Productions, 2013 (Producteur)|France Télévisions, 2013 (Producteur)";"délinquance|touriste|Paris|vol-infraction|insécurité|police";"Hendrick, Pascal (Réalisateur)|Tarlé, Axel de (Présentateur)|Sobry, Muriel (Participant)";"Magazine|Interview entretien";"";"16650";"52270724"
"5034918_001";"France 5";"2013-06-12T17:42:11+01:00";"2013-06-12T17:47:36+01:00";"2013-06-12";"325";"[Interprogrammes FR5 de 17 heures : programme du 12 juin 2013]";"";"[Interprogrammes FR5 de 17 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"62407";""
"5034919_001";"France 5";"2013-06-12T17:47:36+01:00";"2013-06-12T18:53:49+01:00";"2013-06-12";"3973";"Grèce Turquie : violences à la chaîne";"C dans l'air";"";"Yves CALVI consacre cette émission à la fermeture de la radio et de la télévision publique en Grèce pour faire face à la dette économique et à la représsion violente des manifestations en Turquie. Les spécialistes invités, avec Alexia KEFALAS en duplex d'Athènes, débattent du sujet, réagissent aux reportages, puis répondent aux questions des téléspectateurs en fin d'émission.";"Coproduction";"Maximal Productions, 2013 (Producteur)|France Télévisions, 2013 (Producteur)";"répression|crise politique|crise économique|politique intérieure|Istanbul|démocratie|émetteur|manifestation|police|service public|Grèce|radio|liberté d'expression|révolte|Turquie|télévision|violence";"Bellay, Jérôme (Producteur)|Wehrlin, Jacques (Réalisateur)|Saint Paul, Manuel (Rédacteur en chef)|Calvi, Yves (Présentateur)|Giuliani, Jean Dominique (Participant)|Billion, Didier (Participant)|Kefalas, Alexia (Participant)|Dessertine, Philippe (Participant)";"Magazine|Débat";"Société";"86541";"52270729"
"5034920_001";"France 5";"2013-06-12T18:53:49+01:00";"2013-06-12T18:59:06+01:00";"2013-06-12";"317";"[Interprogrammes FR5 de 18 heures : programme du 12 juin 2013]";"";"[Interprogrammes FR5 de 18 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39067";""
"5034921_001";"France 5";"2013-06-12T18:59:06+01:00";"2013-06-12T19:55:50+01:00";"2013-06-12";"3404";"Franck Dubosc";"C à vous";"";"";"Coproduction";"Troisième Oeil productions, 2013 (Producteur)|France Télévisions, 2013 (Producteur)";"";"Dubosc, Franck (Participant)|Cohen, Patrick (Présentateur)|Maubert, Emmanuel (Présentateur)|Gaudin, Philippe (Présentateur)|Dulery, Antoine (Participant)|Schrameck, Olivier (Participant)|Michelin, Fabrice (Réalisateur)|Michalak, Jérémy (Présentateur)|Alaoui, Abdel (Présentateur)|Noël, Matthieu (Présentateur)|Sublet, Alessandra (Présentateur)";"Magazine";"Société";"54544";"52270737"
"5034922_001";"France 5";"2013-06-12T19:55:50+01:00";"2013-06-12T19:59:51+01:00";"2013-06-12";"241";"[Interprogrammes FR5 de 19 heures : programme du 12 juin 2013]";"";"[Interprogrammes FR5 de 19 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39067";""
"5034923_001";"France 5";"2013-06-12T19:59:51+01:00";"2013-06-12T20:25:40+01:00";"2013-06-12";"1549";"Nathalie Sarraute, la datcha de Chérence";"Une maison, un écrivain";"";"";"Pré achat droits de diffusion";"";"";"";"Documentaire|Série";"Littérature";"104725";"26866401"
"5034924_001";"France 5";"2013-06-12T20:25:40+01:00";"2013-06-12T20:26:56+01:00";"2013-06-12";"76";"[Interprogrammes FR5 de 20 heures : programme du 12 juin 2013]";"";"[Interprogrammes FR5 de 20 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"39067";""
"5034925_001";"France 5";"2013-06-12T20:26:56+01:00";"2013-06-12T20:38:39+01:00";"2013-06-12";"703";"Franck Dubosc";"C à vous la suite";"";"";"Coproduction";"Maximal Productions, 2013 (Producteur)|France Télévisions, 2013 (Producteur)";"";"Dubosc, Franck (Participant)|Cohen, Patrick (Présentateur)|Maubert, Emmanuel (Présentateur)|Gaudin, Philippe (Présentateur)|Dulery, Antoine (Participant)|Michelin, Fabrice (Réalisateur)|Michalak, Jérémy (Présentateur)|Noël, Matthieu (Présentateur)|Sublet, Alessandra (Présentateur)";"Magazine";"Société";"99313";"52270742"
"5034926_001";"France 5";"2013-06-12T20:38:39+01:00";"2013-06-12T20:39:53+01:00";"2013-06-12";"74";"[Interprogrammes FR5 de 20 heures : programme du 12 juin 2013]";"";"[Interprogrammes FR5 de 20 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39067";""
"5034927_001";"France 5";"2013-06-12T20:39:53+01:00";"2013-06-12T20:40:55+01:00";"2013-06-12";"62";"Dominique Philibert";"Parlons passion";"";"";"Achat de droits de diffusion";"Ecran Média, 2013 (Producteur)|Tip Top Productions, 2013 (Producteur)";"";"Pion, Patrick (Producteur)|Peyrat, Edouard (Réalisateur)|Villoutreix, Frédéric (Producteur)";"Mini programme|Interview entretien";"Vie professionnelle";"108344";"52270670"
"5034928_001";"France 5";"2013-06-12T20:40:55+01:00";"2013-06-12T20:41:25+01:00";"2013-06-12";"30";"[Interprogrammes FR5 de 20 heures : programme du 12 juin 2013]";"";"[Interprogrammes FR5 de 20 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"242";""
"5034929_001";"France 5";"2013-06-12T20:41:25+01:00";"2013-06-12T21:27:10+01:00";"2013-06-12";"2745";"Istanbul : 2ème partie";"La maison France 5";"";"";"Pré achat droits de diffusion";"France Télévisions, 2013 (Avec la participation de)|HL Production, 2013 (Producteur)";"";"Thebaut, Stéphane (Présentateur)|Quatrefages, Pierre (Réalisateur)";"Magazine|Reportage";"Informations pratiques";"12405";"52270702"
"5034930_001";"France 5";"2013-06-12T21:27:10+01:00";"2013-06-12T21:29:30+01:00";"2013-06-12";"140";"[Interprogrammes FR5 de 21 heures : programme du 12 juin 2013]";"";"[Interprogrammes FR5 de 21 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"39067";""
"5034931_001";"France 5";"2013-06-12T21:29:30+01:00";"2013-06-12T22:15:01+01:00";"2013-06-12";"2731";"Silence ça pousse : [émission du 12 juin 2013]";"Silence ça pousse";"";"";"Pré achat droits de diffusion";"France 5, 2013 (Avec la participation de)|CB TV, 2013 (Producteur)";"";"Bréham, Noëlle (Présentateur)|Marie, Stéphane (Présentateur)|Barrière, Béatrice (Producteur)|Blanot, Xavier (Réalisateur)";"Magazine|Reportage";"Loisirs";"66109";"52270732"
"5034932_001";"France 5";"2013-06-12T22:15:01+01:00";"2013-06-12T22:16:17+01:00";"2013-06-12";"76";"[Interprogrammes FR5 de 22 heures : programme du 12 juin 2013]";"";"[Interprogrammes FR5 de 22 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"39067";""
"5034933_001";"France 5";"2013-06-12T22:16:17+01:00";"2013-06-12T22:47:20+01:00";"2013-06-12";"1863";"Sports et régimes : lesquels choisir";"C'est notre affaire";"";"";"Pré achat droits de diffusion";"Villem's Production, 2013 (Producteur)|France Télévisions, 2013 (Avec la participation de)";"";"Lemoine, Claude (Producteur)|Lemoine, Benoît (Réalisateur)|Durier, Valérie (Présentateur)|Pierron, Hervé (Producteur)|Baumie, Béatrice (Rédacteur en chef)";"Magazine|Reportage";"Economie";"92262";"52270733"
"5034934_001";"France 5";"2013-06-12T22:47:20+01:00";"2013-06-12T22:48:59+01:00";"2013-06-12";"99";"[Interprogrammes FR5 de 22 heures : programme du 12 juin 2013]";"";"[Interprogrammes FR5 de 22 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"58678";""
"5034935_001";"France 5";"2013-06-12T22:48:59+01:00";"2013-06-12T22:51:00+01:00";"2013-06-12";"121";"La servitude de passage : ce qu'il faut savoir";"Consomag";"";"";"Mise à disposition de temps d'antenne";"";"";"";"Magazine";"Informations pratiques";"49825";"52270671"
"5034936_001";"France 5";"2013-06-12T22:51:00+01:00";"2013-06-12T22:52:00+01:00";"2013-06-12";"60";"[Interprogrammes FR5 de 22 heures : programme du 12 juin 2013]";"";"[Interprogrammes FR5 de 22 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"12046";""
"5034937_001";"France 5";"2013-06-12T22:52:00+01:00";"2013-06-12T23:58:12+01:00";"2013-06-12";"3972";"Grèce Turquie : violences à la chaîne";"C dans l'air";"";"";"Coproduction";"";"";"";"Magazine|Débat";"Société";"86541";"52270729"
"5034938_001";"France 5";"2013-06-12T23:58:12+01:00";"2013-06-12T23:58:50+01:00";"2013-06-12";"38";"[Interprogrammes FR5 de 23 heures : programme du 12 juin 2013]";"";"[Interprogrammes FR5 de 23 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"242";""
"5034939_001";"France 5";"2013-06-12T23:58:50+01:00";"2013-06-13T00:50:21+01:00";"2013-06-12";"3091";"Yves Coppens, une vie en millions d'années";"Empreintes : la collection documentaire";"Empreintes";"";"Coproduction";"";"";"";"Documentaire|Document à base d'archives";"";"32077";"11078181"
"5034940_001";"France 5";"2013-06-13T00:50:21+01:00";"2013-06-13T00:50:51+01:00";"2013-06-12";"30";"[Interprogrammes FR5 de 0 heure : programme du 12 juin 2013]";"";"[Interprogrammes FR5 de 0 heure]";"";"Production propre";"";"";"";"Interprogrammes";"";"242";""
"5034941_001";"France 5";"2013-06-13T00:50:51+01:00";"2013-06-13T01:42:52+01:00";"2013-06-12";"3121";"Côté femmes";"Trente ans et plus si affinités";"";"";"Pré achat droits de diffusion";"";"";"";"Documentaire";"Société";"100363";"18481210"
"5034942_001";"France 5";"2013-06-13T01:42:52+01:00";"2013-06-13T01:43:32+01:00";"2013-06-12";"40";"[Interprogrammes FR5 de 1 heure : programme du 12 juin 2013]";"";"[Interprogrammes FR5 de 1 heure]";"";"Production propre";"";"";"";"Interprogrammes";"";"242";""
"5034943_001";"France 5";"2013-06-13T01:43:32+01:00";"2013-06-13T02:32:44+01:00";"2013-06-12";"2952";"Félin pour l'autre";"";"";"";"Achat de droits de diffusion";"";"";"";"Documentaire";"Faune";"57570";"25153972"
"5034944_001";"France 5";"2013-06-13T02:32:44+01:00";"2013-06-13T02:34:08+01:00";"2013-06-12";"84";"[Interprogrammes FR5 de 2 heures : programme du 12 juin 2013]";"";"[Interprogrammes FR5 de 2 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"39069";""
"5034945_001";"France 5";"2013-06-13T02:34:08+01:00";"2013-06-13T02:59:39+01:00";"2013-06-12";"1531";"Louis Aragon, un moulin pour Elsa Triolet";"Une maison, un écrivain";"";"";"Pré achat droits de diffusion";"";"";"";"Documentaire|Série";"Littérature";"104725";"26866390"
"5034946_001";"France 5";"2013-06-13T02:59:39+01:00";"2013-06-13T03:00:47+01:00";"2013-06-12";"68";"[Interprogrammes FR5 de 2 heures : programme du 12 juin 2013]";"";"[Interprogrammes FR5 de 2 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"";""
"5035129_001";"France 5";"2013-06-13T03:00:47+01:00";"2013-06-13T04:29:30+01:00";"2013-06-12";"5323";"Ruta 40, l'emblématique route argentine";"Echappées belles. Les routes mythiques d'Echappées belles";"";"";"Coproduction";"";"";"";"Magazine|Reportage";"Tourisme";"10289";"51652869"
"5035130_001";"France 5";"2013-06-13T04:29:30+01:00";"2013-06-13T04:29:36+01:00";"2013-06-12";"6";"[Interprogrammes FR5 de 4 heures : programme du 12 juin 2013]";"";"[Interprogrammes FR5 de 4 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"662";""
"5035131_001";"France 5";"2013-06-13T04:29:36+01:00";"2013-06-13T05:21:32+01:00";"2013-06-12";"3116";"Amyu : l'armée des hommes guêpes";"";"";"";"Pré achat droits de diffusion";"";"";"";"Documentaire";"Aventure exploration";"101773";"18516958"
"5031987_001";"France 2";"2013-06-13T05:20:07+01:00";"2013-06-13T05:20:46+01:00";"2013-06-13";"39";"[Interprogrammes F2 de 5 heures : programme du 13 juin 2013]";"";"[Interprogrammes F2 de 5 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"242";""
"5031988_001";"France 2";"2013-06-13T05:20:46+01:00";"2013-06-13T05:23:37+01:00";"2013-06-13";"171";"Météo 2 : [émission du 13 Juin 2013]";"Météo 2";"";"";"Production propre";"";"";"";"Message info";"Informations pratiques";"46932";"52524721"
"5031989_001";"France 2";"2013-06-13T05:23:37+01:00";"2013-06-13T05:24:36+01:00";"2013-06-13";"59";"[Interprogrammes F2 de 5 heures : programme du 13 juin 2013]";"";"[Interprogrammes F2 de 5 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"242";""
"5031990_001";"France 2";"2013-06-13T05:24:36+01:00";"2013-06-13T05:50:35+01:00";"2013-06-13";"1559";"Couleurs Outremers : [rediffusion]";"Couleurs Outremers";"";"";"Production propre";"";"";"";"Magazine|Reportage";"Société";"101330";"52512910"
"5031991_001";"France 2";"2013-06-13T05:50:35+01:00";"2013-06-13T05:52:23+01:00";"2013-06-13";"108";"[Interprogrammes F2 de 5 heures : programme du 13 juin 2013]";"";"[Interprogrammes F2 de 5 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"13043";""
"5031992_001";"France 2";"2013-06-13T05:52:23+01:00";"2013-06-13T05:54:29+01:00";"2013-06-13";"126";"Thierry Bizot : Sauf miracle, bien sûr";"Dans quelle étagère";"";"";"Production propre";"France 2, 2013 (Producteur)";"";"Bonnefoy, Stephan (Réalisateur)";"Magazine";"Littérature";"16643";"52512349"
"5031993_001";"France 2";"2013-06-13T05:54:29+01:00";"2013-06-13T06:21:00+01:00";"2013-06-13";"1591";"Les Z'amours : [émission du 12 juin 2013]";"Les Z'amours";"";"";"Coproduction";"";"";"";"Jeu";"";"49438";"52512735"
"5031994_001";"France 2";"2013-06-13T06:21:00+01:00";"2013-06-13T06:21:44+01:00";"2013-06-13";"44";"[Interprogrammes F2 de 6 heures : programme du 13 juin 2013]";"";"[Interprogrammes F2 de 6 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"39065";""
"5031995_001";"France 2";"2013-06-13T06:21:44+01:00";"2013-06-13T06:23:23+01:00";"2013-06-13";"99";"Chico & the Gypsies : Amor de mis amore";"";"";"";"Pré achat droits de diffusion";"";"";"";"Vidéo clip";"Variétés";"115983";""
"5031996_001";"France 2";"2013-06-13T06:23:23+01:00";"2013-06-13T06:27:56+01:00";"2013-06-13";"273";"[Interprogrammes F2 de 6 heures : programme du 13 juin 2013]";"";"[Interprogrammes F2 de 6 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"40423";""
"5031997_001";"France 2";"2013-06-13T06:27:56+01:00";"2013-06-13T06:29:18+01:00";"2013-06-13";"82";"Point route : [émission du 13 juin 2013]";"Point route";"";"";"Production propre";"";"";"";"Message info";"";"42752";"52525988"
"5031998_001";"France 2";"2013-06-13T06:29:18+01:00";"2013-06-13T06:29:54+01:00";"2013-06-13";"36";"[Interprogrammes F2 de 6 heures : programme du 13 juin 2013]";"";"[Interprogrammes F2 de 6 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"242";""
"5031999_001";"France 2";"2013-06-13T06:29:54+01:00";"2013-06-13T09:01:47+01:00";"2013-06-13";"9113";"Télématin : [programme du 13 juin 2013]";"";"Télématin";"";"Production propre";"";"";"Leymergie, William (Présentateur)";"Tranche horaire";"";"12";"52525983"
"5032000_001";"France 2";"2013-06-13T06:33:13+01:00";"2013-06-13T06:36:31+01:00";"2013-06-13";"198";"6h30 le journal : [émission du 13 juin 2013]";"6h30 le journal";"Télématin";"";"Production propre";"";"";"Boussie, Laurent (Rédacteur en chef)|Didelot, Jean François (Réalisateur)|Fourniou, Valérie (Rédacteur en chef)|Le Saint, Sophie (Présentateur)|Forge, Jacques (Responsable d'édition)|Dubreuil, Marilyne (Scripte)";"Journal télévisé";"";"46939";"52525989"
"5032001_001";"France 2";"2013-06-13T06:54:09+01:00";"2013-06-13T06:56:11+01:00";"2013-06-13";"122";"[Interprogrammes F2 de 6 heures : programme du 13 juin 2013]";"";"[Interprogrammes F2 de 6 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39069";""
"5032002_001";"France 2";"2013-06-13T06:56:11+01:00";"2013-06-13T06:58:13+01:00";"2013-06-13";"122";"Point route : [émission du 13 juin 2013]";"Point route";"Télématin";"";"Production propre";"";"";"";"Message info";"";"42752";""
"5032003_001";"France 2";"2013-06-13T06:58:17+01:00";"2013-06-13T07:00:20+01:00";"2013-06-13";"123";"Météo 2 : [émission du 13 juin 2013]";"Météo 2";"Télématin";"";"Production propre";"";"";"";"Message info";"Informations pratiques";"46932";"52525990"
"5032004_001";"France 2";"2013-06-13T07:00:26+01:00";"2013-06-13T07:11:01+01:00";"2013-06-13";"635";"7h00 le journal : [émission du 13 juin 2013]";"7h00 le journal";"Télématin";"";"Production propre";"";"";"Boussie, Laurent (Rédacteur en chef)|Fourniou, Valérie (Rédacteur en chef)|Rincquesen, Nathanaël de (Présentateur)|Forge, Jacques (Responsable d'édition)|Dubreuil, Marilyne (Scripte)";"Journal télévisé";"";"46939";"52525991"
"5032005_001";"France 2";"2013-06-13T07:26:17+01:00";"2013-06-13T07:27:37+01:00";"2013-06-13";"80";"Météo 2 : [émission du 13 juin 2013]";"Météo 2";"Télématin";"";"Production propre";"";"";"";"Message info";"Informations pratiques";"46932";""
"5032006_001";"France 2";"2013-06-13T07:27:43+01:00";"2013-06-13T07:32:03+01:00";"2013-06-13";"260";"[Interprogrammes F2 de 7 heures : programme du 13 juin 2013]";"";"[Interprogrammes F2 de 7 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"2706";""
"5032007_001";"France 2";"2013-06-13T07:32:14+01:00";"2013-06-13T07:41:03+01:00";"2013-06-13";"529";"7h30 le journal : [émission du 13 juin 2013]";"7h30 le journal";"Télématin";"";"Production propre";"";"";"Boussie, Laurent (Rédacteur en chef)|Didelot, Jean François (Réalisateur)|Fourniou, Valérie (Rédacteur en chef)|Le Saint, Sophie (Présentateur)|Forge, Jacques (Responsable d'édition)|Dubreuil, Marilyne (Scripte)";"Journal télévisé";"";"46939";"52525992"
"5032008_001";"France 2";"2013-06-13T07:46:26+01:00";"2013-06-13T07:50:46+01:00";"2013-06-13";"260";"[Interprogrammes F2 de 7 heures : programme du 13 juin 2013]";"";"[Interprogrammes F2 de 7 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"2707";""
"5032009_001";"France 2";"2013-06-13T07:51:06+01:00";"2013-06-13T07:58:09+01:00";"2013-06-13";"423";"Françoise Larribe";"Les 4 vérités";"Télématin";"Roland SICARD interroge Françoise LARRIBE, ex otage du Niger et épouse de Daniel LARRIBE, employé d'Areva, détenu depuis 1000 jours au Sahel et dont elle est sans nouvelle. Elle évoque la difficile condition des otages, les liens entre les familles, la journée de mobilisation du 22 juin.";"Production propre";"France Télévisions, 2013 (Producteur)";"entreprise|otage|Niger|ville|AQMI-Maghreb|Larribe, Daniel|prise d'otage";"Larribe, Françoise (Participant)";"Magazine|Interview entretien";"Information";"508";""
"5032010_001";"France 2";"2013-06-13T07:58:11+01:00";"2013-06-13T08:00:12+01:00";"2013-06-13";"121";"Météo 2 : [émission du 13 juin 2013]";"Météo 2";"Télématin";"";"Production propre";"";"";"";"Message info";"Informations pratiques";"46932";""
"5032011_001";"France 2";"2013-06-13T08:00:18+01:00";"2013-06-13T08:10:33+01:00";"2013-06-13";"615";"8h00 le journal : [émission du 13 juin 2013]";"8h00 le journal";"Télématin";"";"Production propre";"";"";"Boussie, Laurent (Rédacteur en chef)|Didelot, Jean François (Réalisateur)|Fourniou, Valérie (Rédacteur en chef)|Rincquesen, Nathanaël de (Présentateur)|Forge, Jacques (Responsable d'édition)|Dubreuil, Marilyne (Scripte)";"Journal télévisé";"";"46939";""
"5032012_001";"France 2";"2013-06-13T08:11:46+01:00";"2013-06-13T08:14:00+01:00";"2013-06-13";"134";"[Interprogrammes F2 de 8 heures : programme du 13 juin 2013]";"";"[Interprogrammes F2 de 8 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39065";""
"5032013_001";"France 2";"2013-06-13T08:38:54+01:00";"2013-06-13T08:43:12+01:00";"2013-06-13";"258";"[Interprogrammes F2 de 8 heures : programme du 13 juin 2013]";"";"[Interprogrammes F2 de 8 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"49537";""
"5032014_001";"France 2";"2013-06-13T08:52:30+01:00";"2013-06-13T08:53:54+01:00";"2013-06-13";"84";"Météo 2 : [émission du 13 juin 2013]";"Météo 2";"Télématin";"";"Production propre";"";"";"";"Message info";"Informations pratiques";"46932";""
"5032015_001";"France 2";"2013-06-13T08:53:58+01:00";"2013-06-13T08:58:19+01:00";"2013-06-13";"261";"9h00 le journal : [émission du 13 juin 2013]";"9h00 le journal";"Télématin";"";"Production propre";"";"";"";"Journal télévisé";"";"46939";""
"5032016_001";"France 2";"2013-06-13T09:01:47+01:00";"2013-06-13T09:06:46+01:00";"2013-06-13";"299";"[Interprogrammes F2 de 9 heures : programme du 13 juin 2013]";"";"[Interprogrammes F2 de 9 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"13043";""
"5032017_001";"France 2";"2013-06-13T09:06:46+01:00";"2013-06-13T09:08:53+01:00";"2013-06-13";"127";"David Brunat : Titanic";"Dans quelle étagère";"";"";"Production propre";"France 2, 2013 (Producteur)";"";"Atlan, Monique (Présentateur)|Atlan, Monique (Producteur)|Bonnefoy, Stephan (Réalisateur)|Brunat, David (Présentateur)";"Magazine";"Littérature";"16643";"52512352"
"5032018_001";"France 2";"2013-06-13T09:08:53+01:00";"2013-06-13T09:28:06+01:00";"2013-06-13";"1153";"Des jours et des vies : 3225ème épisode";"Des jours et des vies";"";"";"Achat de droits de diffusion";"";"";"Reckell, Peter (Interprète)|Sweeney, Alison (Interprète)|Dattilo, Bryan (Interprète)|Madison, Martha (Interprète)|Johnson, Jay Kenneth (Interprète)|Fath, Farah (Interprète)|Cedeño, Matt (Interprète)|Beemer, Brandon (Interprète)";"Feuilleton";"Fiction";"32641";"52524451"
"5032019_001";"France 2";"2013-06-13T09:28:06+01:00";"2013-06-13T09:31:56+01:00";"2013-06-13";"230";"[Interprogrammes F2 de 9 heures : programme du 13 juin 2013]";"";"[Interprogrammes F2 de 9 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"242";""
"5032020_001";"France 2";"2013-06-13T09:31:56+01:00";"2013-06-13T09:52:53+01:00";"2013-06-13";"1257";"Amour, gloire et beauté : 6082ème épisode";"Amour, gloire et beauté = Top Models";"";"";"Achat de droits de diffusion";"";"";"Flannery, Susan (Interprète)|Moss, Ronn (Interprète)|Down, Lesley Anne (Interprète)|Gregory, Adam (Interprète)|Hearst, Rick (Interprète)|Bell, Bradley (Scénariste)|Tylo, Hunter (Interprète)|Beemer, Brandon (Interprète)|Kelly, Deveney (Réalisateur)";"Feuilleton";"Fiction";"28793";"52524128"
"5032021_001";"France 2";"2013-06-13T09:52:53+01:00";"2013-06-13T09:56:55+01:00";"2013-06-13";"242";"[Interprogrammes F2 de 9 heures : programme du 13 juin 2013]";"";"[Interprogrammes F2 de 9 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39067";""
"5032022_001";"France 2";"2013-06-13T09:56:55+01:00";"2013-06-13T10:46:08+01:00";"2013-06-13";"2953";"C'est au programme : [émission du 13 juin 2013]";"C'est au programme";"";"Magazine d'informations pratiques présenté par Sophie DAVANT entourée de ses chroniqueurs. Audrey MOUGE, journaliste, est invitée sur la thématique des guérisseurs, et Jean-Christophe RUFIN qui vient de publier Immortelle randonnée, évoque son expérience de pélerin sur le chemin de Saint-Jacques.";"Production propre";"France 2, 2013 (Producteur)";"garantie|guérisseur|magnétisme|dette|pèlerin|Saint Jacques de Compostelle|Conques|pèlerinage|brûlure";"Perez, Roland (Présentateur)|Leymergie, William (Producteur)|Druine, Thierry (Réalisateur)|Davant, Sophie (Présentateur)|Zarzavatdjian, Richard (Présentateur)|Regnier, Didier (Rédacteur en chef)|Rufin, Jean Christophe (Participant)|Marcellin, Alexandre (Présentateur)|Sang, Pierre (Présentateur)";"Magazine";"Informations pratiques";"67979";"52451850"
"5032023_001";"France 2";"2013-06-13T10:46:08+01:00";"2013-06-13T10:50:29+01:00";"2013-06-13";"261";"[Interprogrammes F2 de 10 heures : programme du 13 juin 2013]";"";"[Interprogrammes F2 de 10 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39067";""
"5032024_001";"France 2";"2013-06-13T10:50:29+01:00";"2013-06-13T10:52:16+01:00";"2013-06-13";"107";"Météo Outre Mer : [émission du 13 juin 2013]";"Météo Outre Mer";"";"";"Production propre";"France Télévisions, 2013 (Producteur)";"";"";"Message info";"Informations pratiques";"108259";"52524722"
"5032025_001";"France 2";"2013-06-13T10:52:16+01:00";"2013-06-13T10:56:00+01:00";"2013-06-13";"224";"[Interprogrammes F2 de 10 heures : programme du 13 juin 2013]";"";"[Interprogrammes F2 de 10 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"2947";""
"5032026_001";"France 2";"2013-06-13T10:56:00+01:00";"2013-06-13T11:21:29+01:00";"2013-06-13";"1529";"Motus : [émission du 13 juin 2013]";"Motus";"";"";"Coproduction";"";"";"Beccaro, Thierry (Présentateur)";"Jeu";"";"27965";"52512881"
"5032027_001";"France 2";"2013-06-13T11:21:29+01:00";"2013-06-13T11:26:05+01:00";"2013-06-13";"276";"[Interprogrammes F2 de 11 heures : programme du 13 juin 2013]";"";"[Interprogrammes F2 de 11 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39067";""
"5032028_001";"France 2";"2013-06-13T11:26:05+01:00";"2013-06-13T11:53:03+01:00";"2013-06-13";"1618";"Les Z'amours : [émission du 13 juin 2013]";"Les Z'amours";"";"";"Coproduction";"";"";"Tex (Présentateur)";"Jeu";"";"49438";"52512736"
"5032029_001";"France 2";"2013-06-13T11:53:03+01:00";"2013-06-13T11:59:11+01:00";"2013-06-13";"368";"[Interprogrammes F2 de 11 heures : programme du 13 juin 2013]";"";"[Interprogrammes F2 de 11 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39067";""
"5032030_001";"France 2";"2013-06-13T11:59:11+01:00";"2013-06-13T12:46:30+01:00";"2013-06-13";"2839";"Tout le monde veut prendre sa place : [émission du 13 juin 2013]";"Tout le monde veut prendre sa place";"";"";"Coproduction";"";"";"Nagui-présentateur (Présentateur)";"Jeu";"";"8410";"52519855"
"5032031_001";"France 2";"2013-06-13T12:46:30+01:00";"2013-06-13T12:55:23+01:00";"2013-06-13";"533";"[Interprogrammes F2 de 12 heures : programme du 13 juin 2013]";"";"[Interprogrammes F2 de 12 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"242";""
