Identifiant;Chaine;startDate;endDate;referenceDate;DureeSecondes;TitreEmission;TitreCollection;TitreTrancheHoraire;Chapeau;NatureProduction;Producteurs;Descripteurs;Generiques;Genres;Thematique;IdentifiantMediametrie;IdentifiantImedia
"5679620_001";"France Inter";"2013-06-13T20:00:00+01:00";"2013-06-13T20:03:00+01:00";"2013-06-13";"180";"Flash 20h00 :  émission du 13 juin 2013";"Flash 20h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5679621_001";"France Inter";"2013-06-13T20:03:00+01:00";"2013-06-13T20:04:00+01:00";"2013-06-13";"60";"Bourse : émission du 13 juin 2013";"Bourse";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Chronique";"";"0";""
"5679622_001";"France Inter";"2013-06-13T20:05:00+01:00";"2013-06-13T21:00:21+01:00";"2013-06-13";"3321";"Florence Seyvos";"L'humeur vagabonde";"";"Kathleen EVIN s'entretient aujourd'hui avec  l'écrivaine Florence SEYVOS à l'occasion de la parution de son roman ""Le garçon incassable"" dans lequel il est question de l'humoriste Buster KEATON. L'entretien est émaillé d'archives sonores et de lectures, et d'un reportage de Vinciane HAUDEBOURG qui est partie à la rencontre de Philippe BEAU, ombromane.";"Production propre";"Radio France, 2013 (Producteur)";"cinéma|littérature|marionnette|roman|Seyvos, Florence|écrivain|acteur|animation|Beau, Philippe|humoriste|spectacle|Keaton, Buster";"Seyvos, Florence (Participant)|Ayestaray, Valérie (Réalisateur)|Evin, Kathleen (Présentateur)|Evin, Kathleen (Producteur)";"Interview entretien|Reportage";"";"0";""
"5679624_001";"France Inter";"2013-06-13T21:00:00+01:00";"2013-06-13T21:03:00+01:00";"2013-06-13";"180";"Flash 21h00 :  émission du 13 juin 2013";"Flash 21h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5679625_001";"France Inter";"2013-06-13T21:05:00+01:00";"2013-06-13T22:54:35+01:00";"2013-06-13";"6575";"Orchestral Manoeuvres in the Dark ; Benat Achiary ; Gilles Leroy";"Ouvert la nuit";"";"Magazine culturel présenté par Alexandre HERAUD et Aurélie SFEZ. Ils s'entretiennent aujourd'hui avec le groupe ORCHESTRAL MANOEUVRES IN THE DARK et le chanteur musicien basque Benat ACHIARY qui interprètent des morceaux en direct. L'émission est émaillée de la chronique d'Arthur DREYFUS qui reçoit Gilles LEROY pour son livre ""Nina Simone, roman"", et de l'agenda culturel d'Alexandre HERAUD consacré à l'exposition ""Nuage"" au musée Réattu à Arles.";"Production propre";"Radio France, 2013 (Producteur)";"musée|groupe musical|chanteur|chanson|musique|art|Orchestral Manoeuvres in the Dark|Achiary, Benat|exposition|musique rock|nuage|Arles|Simone, Nina|musique électronique";"Orchestral Manoeuvres in the Dark (Participant)|Héraud, Alexandre (Présentateur)|Héraud, Alexandre (Producteur)|Montaigne, Tania de (Présentateur)|Montaigne, Tania de (Producteur)|Moutashar, Michèle (Participant)|Chelius, Jérôme (Réalisateur)|Atchary, Beniat (Participant)";"Magazine|Interview entretien";"";"0";""
"5679626_001";"France Inter";"2013-06-13T22:00:00+01:00";"2013-06-13T22:03:24+01:00";"2013-06-13";"204";"Inter soir 22h00 : émission du 13 juin 2013";"Inter soir 22h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5679627_001";"France Inter";"2013-06-13T23:00:00+01:00";"2013-06-13T23:14:31+01:00";"2013-06-13";"871";"Inter soir 23h00 : émission du 13 juin 2013";"Inter soir 23h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5679628_001";"France Inter";"2013-06-13T23:14:00+01:00";"2013-06-13T23:15:00+01:00";"2013-06-13";"60";"Météo : émission du 13 juin 2013";"Météo";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Message info";"";"0";""
"5679629_001";"France Inter";"2013-06-13T23:16:00+01:00";"2013-06-14T00:00:34+01:00";"2013-06-13";"2674";"Anne et Julien";"Addictions";"";"Laurence PIERRE reçoit ANNE et JULIEN pour faire le point sur l'actualité de la bande-dessinée.";"Production propre";"Radio France, 2013 (Producteur)";"musique|bande dessinée";"Pierre, Laurence (Présentateur)|Pierre, Laurence (Producteur)|Imbert, Christophe (Réalisateur)|Jabot, Pierre (Réalisateur)";"Interview entretien|Emission à base de disques";"";"0";""
"5680484_001";"France Culture";"2013-06-14T00:00:00+01:00";"2013-06-14T00:35:39+01:00";"2013-06-14";"2139";"Olivier Renault";"Du jour au lendemain";"";"Alain VEINSTEIN reçoit Olivier RENAULT à l'occasion de la parution de son essai ""Montparnasse"".";"Production propre";"Radio France, 2013 (Producteur)";"essai littéraire";"Veinstein, Alain (Présentateur)|Veinstein, Alain (Producteur)|Renault, Olivier (Participant)|Secheret, Anne (Réalisateur)";"Magazine|Interview entretien";"";"0";""
"5680485_001";"France Culture";"2013-06-14T00:35:10+01:00";"2013-06-14T01:34:32+01:00";"2013-06-14";"3562";"Quel est le nom du poète";"L'éloge du savoir. Cours du Collège de France";"";"Conférence prononcée par Michel ZINK, professeur de littérature médiévale au Collège de France à propos de la place du poète au Moyen Age.";"Production propre";"Radio France, 2013 (Producteur)";"poésie|poète|conférence|Paris|Moyen Age";"Goémé, Christine (Présentateur)|Goémé, Christine (Producteur)|Zink, Michel (Participant)|Depelchin, Anne (Réalisateur)";"Retransmission";"";"0";""
"5680486_001";"France Culture";"2013-06-14T01:30:00+01:00";"2013-06-14T06:00:00+01:00";"2013-06-14";"16200";"Les nuits de France Culture : émission du 14 juin 2013";"";"Les nuits de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Garbit, Philippe (Producteur)|Huttin, Geneviève (Producteur)|Goémé, Christine (Producteur)|Floriot, Marc (Producteur)|Mourthé, Virginie (Réalisateur)";"Tranche horaire";"";"0";""
"5680487_001";"France Culture";"2013-06-14T01:31:00+01:00";"2013-06-14T03:01:01+01:00";"2013-06-14";"5401";"Fantastique et anticipation scientifique";"Les maîtres du roman populaire français";"Les nuits de France Culture";"Quatrième émission consacrée aux maîtres du roman populaire français. Dans cet épisode, il est question du roman fantastique et de science fiction. Les entretiens successifs avec les écrivains, Yves OLIVIER MARTIN, Jean-Baptiste BARONIAN, Jacques VAN HERP, Pierre PREVERT et Jean-Louis BORY permettent d'explorer ces deux genres littéraires, à travers quelques auteurs. Des lectures d'extraits de 4 romans ponctuent les interviews.";"Production propre";"Radio France, 2013 (Producteur)";"littérature|roman|fantastique|genre artistique|science fiction";"Vierne, Jean Jacques (Réalisateur)|Paturel, Dominique (Interprète)|Vibert, François (Interprète)|Leuvrais, Jean (Interprète)|Personne, Fred (Interprète)|Martel, Serge (Producteur)|Dupriez, Pierre (Producteur)|Calvé, Jean François (Interprète)|Prévert, Pierre (Participant)|Olivier, Pierre (Interprète)|Alric, Jacques (Interprète)|Bory, Jean Louis (Participant)|Clerc, Caroline (Interprète)|Caussimon, Jean Roger (Interprète)|Colas, Daniel (Interprète)|Olivier Martin, Yves (Participant)|Van Herp, Jacques (Participant)|Baronian, Jean Baptiste (Participant)|Soulier, Frédéric (Auteur de l'oeuvre pré-existante)|Negroni, Jean (Interprète)";"Documentaire";"";"0";""
"5680488_001";"France Culture";"2013-06-14T03:01:00+01:00";"2013-06-14T03:35:59+01:00";"2013-06-14";"2099";"Musique religieuse orthodoxe écrite";"Collège des ondes";"Les nuits de France Culture";"";"Production propre";"Radio France, 2011 (Producteur)";"";"Hofmann, Michel Rostislav (Participant)";"Causerie";"";"";""
"5680489_001";"France Culture";"2013-06-14T03:36:00+01:00";"2013-06-14T05:01:00+01:00";"2013-06-14";"5100";"L'espace des hommes : 4ème partie";"Les nuits magnétiques";"Les nuits de France Culture";"";"Production propre";"Radio France, 2009 (Producteur)";"";"Noël, Bernard (Participant)|Bernheim, Nicole Lise (Participant)|Bernheim, Nicole Lise (Producteur)|Diamantis, Roger (Participant)|Daive, Jean (Présentateur)|Carvalho, Ana de (Interprète)|Fine, Alain (Participant)|Wolf, Laurent (Participant)";"Documentaire";"";"";""
"5680490_001";"France Culture";"2013-06-14T05:02:00+01:00";"2013-06-14T05:56:30+01:00";"2013-06-14";"3270";"Retour au phare de Cordouan";"Champ libre";"Les nuits de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Documentaire|Série";"";"0";""
"5680491_001";"France Culture";"2013-06-14T06:00:10+01:00";"2013-06-14T06:29:39+01:00";"2013-06-14";"1769";"Un autre jour est possible : émission du 14 juin 2013";"Un autre jour est possible";"";"Après la diffusion du 15ème épisode de la série de vingt consacrée à l'histoire de la nouvelle vague, entretien avec le caricaturiste iranien Mana NEYESTANI  pour parler de la situation des caricaturistes en Iran et de l'exposition ""Perses et fracas"", et avec Nicolas WILD, auteur de la bande dessinée ""Ainsi se tut Zarathoustra"".";"Production propre";"Radio France, 2013 (Producteur)";"cinéma|bande dessinée|Iran|courant artistique|caricature|liberté d'expression";"Douchet, Jean (Participant)|Dutter, Thomas (Réalisateur)|Wild, Nicolas (Participant)|Neyestani, Mana (Participant)|Hakem, Tewfik (Présentateur)|Hakem, Tewfik (Producteur)";"Magazine|Interview entretien";"";"0";""
"5680492_001";"France Culture";"2013-06-14T06:29:00+01:00";"2013-06-14T06:30:00+01:00";"2013-06-14";"60";"Interprogrammes : émission du 14 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680493_001";"France Culture";"2013-06-14T06:30:00+01:00";"2013-06-14T09:01:45+01:00";"2013-06-14";"9105";"Eric Sadin, Jean Guisnel";"";"Les matins de France Culture";"Pour parler du scandale des écoutes et de la surveillance électronique des civils par les agences de renseignement américaines, telle que la NSA, Marc VOINCHET s'entretient dans un premier temps avec l'écrivain Eric SADIN,  auteur de ""L'humanité augmentée, l'administration numérique du monde"", puis par téléphone avec Jean GUISNEL, journaliste, spécialiste des questions militaires et de renseignements, auteur de ""Armes de corruption massives"". Une interview enregistrée de l'économiste russe réfugié politique en France, Segueï GOURIEV est diffusée en fin d'émission.";"Production propre";"Radio France, 2013 (Producteur)";"service secret|réfugié politique|secret|scandale politique|Etats Unis|Internet|droits civiques|espionnage";"Guisnel, Jean (Participant)|Voinchet, Marc (Présentateur)|Voinchet, Marc (Producteur)|Baudouin, Philippe (Réalisateur)|La Porte, Xavier de (Journaliste)|Sadin, Eric (Participant)|Sallenave, Danièle (Présentateur)|Gouriev, Sergueï (Participant)|Reynaud, Luc Jean (Réalisateur)";"Tranche horaire|Interview entretien";"";"0";""
"5680494_001";"France Culture";"2013-06-14T06:30:30+01:00";"2013-06-14T06:35:20+01:00";"2013-06-14";"290";"Journal 06h30 : émission du 14 juin 2013";"Journal 06h30";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5680495_001";"France Culture";"2013-06-14T06:35:00+01:00";"2013-06-14T06:42:22+01:00";"2013-06-14";"442";"Le Continent intérieur";"L'essai et la revue du jour";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Munier, Jacques (Présentateur)";"Chronique";"";"0";""
"5680496_001";"France Culture";"2013-06-14T06:42:00+01:00";"2013-06-14T06:43:34+01:00";"2013-06-14";"94";"La chronique de Jean Louis Ezine : émission du 14 juin 2013";"La chronique de Jean Louis Ezine";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Ezine, Jean Louis (Présentateur)";"Chronique";"";"0";""
"5680497_001";"France Culture";"2013-06-14T06:45:00+01:00";"2013-06-14T06:57:08+01:00";"2013-06-14";"728";"La présence chinoise dans le monde";"Les enjeux internationaux";"Les matins de France Culture";"Thierry GARCIN reçoit Thierry SANJUAN, sinologue, professeur à la Sorbonne, auteur d'un atlas sur la Chine, pour parler de la présence et du rayonnement de la Chine à travers le monde.";"Production propre";"Radio France, 2013 (Producteur)";"immigration|expatriation|relations internationales|Chine République populaire";"Laurent, Eric (Producteur)|Garcin, Thierry (Présentateur)|Garcin, Thierry (Producteur)|Sanjuan, Thierry (Participant)";"Interview entretien";"";"0";""
"5680498_001";"France Culture";"2013-06-14T06:57:00+01:00";"2013-06-14T06:58:00+01:00";"2013-06-14";"60";"Interprogrammes : émission du 14 juin 2013";"Interprogrammes";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680499_001";"France Culture";"2013-06-14T07:00:00+01:00";"2013-06-14T07:12:09+01:00";"2013-06-14";"729";"Journal 07h00 : émission du 14 juin 2013";"Journal 07h00";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5680500_001";"France Culture";"2013-06-14T07:12:00+01:00";"2013-06-14T07:15:23+01:00";"2013-06-14";"203";"La culture fait-elle les frais de l'austérité à France Télévisions ?";"Pixel";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Says, Frédéric (Journaliste)";"Chronique";"";"0";""
"5680501_001";"France Culture";"2013-06-14T07:17:00+01:00";"2013-06-14T07:24:03+01:00";"2013-06-14";"423";"Le monde selon de Hubert Védrine : émission du 14 juin 2013";"Le monde selon";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Védrine, Hubert (Présentateur)";"Chronique";"";"0";""
"5680502_001";"France Culture";"2013-06-14T07:24:00+01:00";"2013-06-14T07:29:20+01:00";"2013-06-14";"320";"Revue de presse internationale : émission du 14 juin 2013";"Revue de presse internationale";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Cluzel, Thomas (Présentateur)";"Revue de presse";"";"0";""
"5680503_001";"France Culture";"2013-06-14T07:30:00+01:00";"2013-06-14T07:34:51+01:00";"2013-06-14";"291";"On vote en Iran ";"Le choix de la rédaction";"Les matins de France Culture";"Reportage. A l'occasion des élections présidentielles en Iran, enquête à Téhéran sur la situation économique désastreuse du pays, ponctuée d'interviews d'iraniens.";"Production propre";"Radio France, 2013 (Producteur)";"élection présidentielle|crise économique|politique économique|politique intérieure|Iran";"Chesnot, Christian (Présentateur)";"Reportage";"";"0";""
"5680504_001";"France Culture";"2013-06-14T07:36:00+01:00";"2013-06-14T07:38:51+01:00";"2013-06-14";"171";"Retraites : à dada sur l'équité";"Le billet politique d'Hubert Huertas";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Huertas, Hubert (Présentateur)";"Chronique";"";"0";""
"5680505_001";"France Culture";"2013-06-14T07:38:00+01:00";"2013-06-14T07:42:02+01:00";"2013-06-14";"242";"Les idées claires de Danièle Sallenave : émission du 14 juin 2013";"Les idées claires";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Sallenave, Danièle (Présentateur)";"Chronique";"";"0";""
"5680506_001";"France Culture";"2013-06-14T07:41:00+01:00";"2013-06-14T07:54:48+01:00";"2013-06-14";"828";"L'invité des matins : émission du 14 juin 2013";"L'invité des matins";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interview entretien";"";"0";""
"5680507_001";"France Culture";"2013-06-14T07:56:00+01:00";"2013-06-14T07:59:02+01:00";"2013-06-14";"182";"La chronique de Philippe Meyer : émission du 14 juin 2013";"La chronique de Philippe Meyer";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Meyer, Philippe (Présentateur)";"Chronique";"";"0";""
"5680508_001";"France Culture";"2013-06-14T08:00:00+01:00";"2013-06-14T08:15:12+01:00";"2013-06-14";"912";"Journal 08h00 : émission du 14 juin 2013";"Journal 08h00";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5680509_001";"France Culture";"2013-06-14T08:15:00+01:00";"2013-06-14T08:15:30+01:00";"2013-06-14";"30";"Interprogrammes : émission du 14 juin 2013";"Interprogrammes";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680510_001";"France Culture";"2013-06-14T08:16:00+01:00";"2013-06-14T08:19:52+01:00";"2013-06-14";"232";"La politique étrangère de Barack Obama";"La chronique de Brice Couturier";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Couturier, Brice (Présentateur)";"Chronique";"";"0";""
"5680511_001";"France Culture";"2013-06-14T08:21:00+01:00";"2013-06-14T08:50:23+01:00";"2013-06-14";"1763";"L'invité des matins : émission du 14 juin 2013";"L'invité des matins";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interview entretien";"";"0";""
"5680512_001";"France Culture";"2013-06-14T08:50:00+01:00";"2013-06-14T08:54:47+01:00";"2013-06-14";"287";"Tout feu, tout flamme : émission du 14 juin 2013";"Tout feu, tout flamme";"Les matins de France Culture";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Lannelongue, Gérard (Présentateur)";"Chronique";"";"0";""
"5680513_001";"France Culture";"2013-06-14T09:00:00+01:00";"2013-06-14T09:05:19+01:00";"2013-06-14";"319";"Journal 09h00 : émission du 14 juin 2013";"Journal 09h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5680514_001";"France Culture";"2013-06-14T09:05:00+01:00";"2013-06-14T09:06:00+01:00";"2013-06-14";"60";"Interprogrammes : émission du 14 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680515_001";"France Culture";"2013-06-14T09:06:00+01:00";"2013-06-14T09:58:37+01:00";"2013-06-14";"3157";"La fabrique de l'histoire : émission du 14 juin 2013";"La fabrique de l'histoire";"";"Emmanuel LAURENTIN anime cette émission consacrée à l'actualité de l'histoire avec les historiens  Arlette FARGE,  Pascal ORY, Fabrice D'ALMEIDA et Anaïs KIEN. Une interview de l'universitaire Ioanna VOVOU à propos de la fermeture de la radio-télévision publique grecque, précède les discussions sur l'actualité culturelle liée à la fiction de l'histoire.";"Production propre";"Radio France, 2013 (Producteur)";"crise économique|entreprise publique|fiction|bande dessinée|émetteur|service public|film|pièce de théâtre|Grèce|radio|télévision|livre";"Ory, Pascal (Participant)|Laurentin, Emmanuel (Présentateur)|Laurentin, Emmanuel (Producteur)|Almeida, Fabrice d' (Participant)|Farge, Arlette (Participant)|Cassar, Séverine (Réalisateur)|Kien, Anaïs (Participant)";"Magazine|Reportage";"";"0";""
"5680517_001";"France Culture";"2013-06-14T09:59:30+01:00";"2013-06-14T10:00:00+01:00";"2013-06-14";"30";"Interprogrammes : émission du 14 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680518_001";"France Culture";"2013-06-14T10:00:00+01:00";"2013-06-14T10:59:10+01:00";"2013-06-14";"3550";"Le Collège international de philosophie fête ses 30 ans";"Les nouveaux chemins de la connaissance";"";"A l'occasion du trentième anniversaire du Collège international de philosophie, Philippe PETIT anime une table ronde avec les philosophes suivants : Barbara CASSIN Présidente du Conseil d'Administration du Collège, Julie SAADA, enseignate à l' université d'Artois et à Sciences Po, Isabelle ALFANDARY, Professeur de littérature américaine, Directrice de Recherches, Université Paris-Est-Créteil et Frédéric VENGEON, professeur de philosophie";"Production propre";"Radio France, 2013 (Producteur)";"anniversaire|Collège international de philosophie";"Cassin, Barbara (Participant)|Alfandary, Isabelle (Participant)|Saada, Julie (Participant)|Vengeon, Frédéric (Participant)|Petit, Philippe (Présentateur)";"Magazine|Interview entretien";"";"0";""
"5680519_001";"France Culture";"2013-06-14T10:59:00+01:00";"2013-06-14T11:00:00+01:00";"2013-06-14";"60";"Interprogrammes : émission du 14 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680520_001";"France Culture";"2013-06-14T11:00:00+01:00";"2013-06-14T11:51:34+01:00";"2013-06-14";"3094";"Actualités internationales : le scandale des programmes d'espionnage électronique des Etats Unis";"";"Culturesmonde";"Florian DELORME reçoit Ayse CEYHAN, maître de conférences à Sciences Po, spécialiste des technologies de surveillance, Anne DEYSINE, spécialiste des questions politiques et juridiques aux Etats-Unis et Olivier CHOPIN, chercheur en sciences politiques et enseignant. Ensemble, ils évoquent le scandale qui ébranle le gouvernement des Etats Unis après la révélation de l'existence de programmes d'espionnage électronique mis en place par les agences de sécurité.";"Production propre";"Radio France, 2013 (Producteur)";"service secret|secret|scandale politique|Etats Unis|Internet|espionnage|sécurité du territoire";"Kravetz, Marc (Producteur)|Baudouin, Philippe (Réalisateur)|Deysine, Anne (Participant)|Chopin, Olivier (Participant)|Ceyhan, Ayse (Participant)|Delorme, Florian (Présentateur)|Delorme, Florian (Producteur)";"Tranche horaire|Interview entretien";"";"0";""
"5680521_001";"France Culture";"2013-06-14T11:02:00+01:00";"2013-06-14T11:15:59+01:00";"2013-06-14";"839";"Le retour de Amira Soualem de Tunisie";"Le retour de";"Culturesmonde";"La journaliste Amira SOUALEM, auteur du  documentaire ""Allers pas si simples de Tunis"" de retour de Tunisie donne ses impressions sur le retour de tunisiens dans leur pays d'origine pour participer à la reconstruction de ce dernier.";"Production propre";"Radio France, 2013 (Producteur)";"engagement personnel|crise politique|politique intérieure|immigré|révolte|Tunisie";"Delorme, Florian (Producteur)|Soualem, Amira (Participant)";"Interview entretien";"";"0";""
"5680522_001";"France Culture";"2013-06-14T11:50:00+01:00";"2013-06-14T11:57:50+01:00";"2013-06-14";"470";"Europe connexion : 10ème épisode";"Micro fiction";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Plank, Alexandre (Réalisateur)|Badea, Alexandra (Auteur de l'oeuvre pré-existante)|Badea, Alexandra (Réalisateur)";"Création sonore";"";"0";""
"5680523_001";"France Culture";"2013-06-14T11:58:00+01:00";"2013-06-14T11:59:00+01:00";"2013-06-14";"60";"Interprogrammes : émission du 14 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680524_001";"France Culture";"2013-06-14T12:00:00+01:00";"2013-06-14T12:02:00+01:00";"2013-06-14";"120";"Les titres du journal 12h00 : émission du 14 juin 2013";"Les titres du journal 12h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5680525_001";"France Culture";"2013-06-14T12:00:00+01:00";"2013-06-14T13:30:00+01:00";"2013-06-14";"5400";"La grande table : émission du 14 juin 2013";"La grande table";"";"Ce magazine culturel est présenté par Caroline BROUE. En première partie d'émission, conversation avec les chroniqueurs Guillaume PERRIER, envoyé spécial du Monde en Turquie (par téléphone), Hamit BOZARSLAN, historien et
Eric FASSIN autour de la contestation des artistes et des intellectuels turcs. En seconde partie d'émission, elle reçoit Antoine JACCOTTET, éditeur, Marc AMFREVILLE, traducteur, professeur de littérature américaine et essayiste et Michel CREPU, critique littéraire, directeur de la ""Revue des Deux-Mondes"" pour parler de l'oeuvre de l'écrivain britannique D.H. Lawrence.";"Production propre";"Radio France, 2013 (Producteur)";"littérature|Lawrence, David Herbert|écrivain|manifestation|liberté d'expression|révolte|Turquie";"Crepu, Michel (Participant)|Bozarslan, Hamit (Présentateur)|Fassin, Eric (Présentateur)|Broue, Caroline (Présentateur)|Broue, Caroline (Producteur)|Legras, Peiré (Réalisateur)|Perrier, Guillaume (Présentateur)|Jaccottet, Antoine (Participant)|Amfreville, Marc (Participant)";"Magazine";"";"0";""
"5680526_001";"France Culture";"2013-06-14T12:00:00+01:00";"2013-06-14T13:30:00+01:00";"2013-06-14";"5400";"La grande table : émission du 14 juin 2013";"La grande table";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Broue, Caroline (Présentateur)|Broue, Caroline (Producteur)|Legras, Peiré (Réalisateur)";"Magazine";"";"0";""
"5680527_001";"France Culture";"2013-06-14T12:29:30+01:00";"2013-06-14T12:30:00+01:00";"2013-06-14";"30";"Interprogrammes : émission du 14 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680528_001";"France Culture";"2013-06-14T12:30:00+01:00";"2013-06-14T12:54:42+01:00";"2013-06-14";"1482";"Journal 12h30 : émission du 14 juin 2013";"Journal 12h30";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5680529_001";"France Culture";"2013-06-14T12:55:00+01:00";"2013-06-14T12:56:00+01:00";"2013-06-14";"60";"Interprogrammes : émission du 14 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680530_001";"France Culture";"2013-06-14T13:30:00+01:00";"2013-06-14T13:30:30+01:00";"2013-06-14";"30";"Interprogrammes : émission du 14 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680531_001";"France Culture";"2013-06-14T13:30:30+01:00";"2013-06-14T13:58:51+01:00";"2013-06-14";"1701";"Tchétori ? Comment ça va ?  ";"Les pieds sur terre";"";"Reportage. Interviews d'habitants de Téhéran à la veille de l'élection présidentielle en Iran pour connaître leur sentiments et ce qu'ils pensent de la situation politique et social.";"Production propre";"Radio France, 2013 (Producteur)";"élection présidentielle|Iran|condition de vie";"Geoffroy, Emmanuel (Réalisateur)|Kronlund, Sonia (Producteur)";"Reportage";"";"0";""
"5680532_001";"France Culture";"2013-06-14T13:58:00+01:00";"2013-06-14T13:59:00+01:00";"2013-06-14";"60";"Interprogrammes : émission du 14 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680533_001";"France Culture";"2013-06-14T14:00:00+01:00";"2013-06-14T14:56:48+01:00";"2013-06-14";"3408";"Que savons nous sur le génome";"Science publique";"Le goût du savoir";"Michel ALBERGANTI s'intéresse aujourd'hui au génome humain ; il reçoit Evelyne HEYER, professeur en anthropologie génétique au Muséum National d'Histoire Naturelle, 
Pierre-Henri GOUYON, professeur au Muséum National d'Histoire Naturelle, et Jacques TREINER, physicien, professeur à l'université Pierre et Marie Curie, pour un débat sur ce thème. Les auditeurs ou les internautes sont invités à poser leurs questions aux spécialistes présents dans le studio.";"Production propre";"Radio France, 2013 (Producteur)";"génétique|éthique|ADN|être humain|recherche scientifique|hérédité";"Journo, Dany (Réalisateur)|Gouyon, Pierre Henri (Participant)|Treiner, Jacques (Participant)|Alberganti, Michel (Présentateur)|Alberganti, Michel (Producteur)|Heyer, Evelyne (Participant)";"Magazine|Débat";"";"0";""
"5680534_001";"France Culture";"2013-06-14T14:58:00+01:00";"2013-06-14T14:59:00+01:00";"2013-06-14";"60";"Interprogrammes : émission du 14 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5680535_001";"France Culture";"2013-06-14T15:00:00+01:00";"2013-06-14T15:59:31+01:00";"2013-06-14";"3571";"Désenclaver l'art ";"Cultures d'islam";"";"Abdelwahab MEDDEB s'entretient avec Jean-Hubert MARTIN, conservateur des musées et auteur de ""L'art au large"" à propos de la création artistique dans les territoires d'islam.";"Production propre";"Radio France, 2013 (Producteur)";"artiste|art|islam";"Meddeb, Abdelwahab (Présentateur)|Meddeb, Abdelwahab (Producteur)|Caunac, François (Réalisateur)|Martin, Jean Hubert (Participant)";"Magazine|Interview entretien";"";"0";""
