Identifiant;Chaine;startDate;endDate;referenceDate;DureeSecondes;TitreEmission;TitreCollection;TitreTrancheHoraire;Chapeau;NatureProduction;Producteurs;Descripteurs;Generiques;Genres;Thematique;IdentifiantMediametrie;IdentifiantImedia
"404842_167";"France 24";"2013-06-14T00:30:00+01:00";"2013-06-14T00:40:00+01:00";"2013-06-13";"600";"Le journal : [émission du 13 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022774"
"404842_168";"France 24";"2013-06-14T00:40:00+01:00";"2013-06-14T00:58:00+01:00";"2013-06-13";"1080";"Le duel de l'éco : [émission du 13 juin 2013]";"Le duel de l'éco";"";"";"";"";"";"Maris, Bernard (Présentateur)|Manière, Philippe (Présentateur)|Antoine, Stéphanie (Présentateur)";"Débat";"Arts";"0";"65022775"
"404842_170";"France 24";"2013-06-14T01:00:00+01:00";"2013-06-14T01:10:00+01:00";"2013-06-13";"600";"Le journal : [émission du 13 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022777"
"404842_171";"France 24";"2013-06-14T01:10:00+01:00";"2013-06-14T01:22:00+01:00";"2013-06-13";"720";"Culture : [émission du 13 juin 2013]";"Culture";"";"";"Production propre";"";"";"";"Magazine|Reportage";"";"0";"65022778"
"404842_172";"France 24";"2013-06-14T01:22:00+01:00";"2013-06-14T01:28:00+01:00";"2013-06-13";"360";"Sur le Net : [émission du 13 juin 2013]";"Sur le Net";"";"";"Achat de droits commande";"";"";"";"Magazine|Reportage";"Media";"0";"65022779"
"404842_174";"France 24";"2013-06-14T01:30:00+01:00";"2013-06-14T01:40:00+01:00";"2013-06-13";"600";"Le journal : [émission du 13 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022781"
"404842_175";"France 24";"2013-06-14T01:40:00+01:00";"2013-06-14T01:45:00+01:00";"2013-06-13";"300";"Sports : [émission du 13 juin 2013]";"Sports";"";"";"Achat de droits de diffusion";"";"";"";"Magazine|Reportage";"Sports";"0";"65022782"
"404842_176";"France 24";"2013-06-14T01:45:00+01:00";"2013-06-14T01:58:00+01:00";"2013-06-13";"780";"L'entretien de France 24 : [émission du 13 juin 2013]";"L'entretien de France 24";"";"";"Production propre";"";"";"";"Interview entretien";"";"0";"65026648"
"404842_178";"France 24";"2013-06-14T02:00:00+01:00";"2013-06-14T02:10:00+01:00";"2013-06-13";"600";"Le journal : [émission du 13 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022784"
"404842_179";"France 24";"2013-06-14T02:10:00+01:00";"2013-06-14T02:19:00+01:00";"2013-06-13";"540";"Focus : [émission du 13 juin 2013]";"Focus";"";"";"Production propre";"";"";"";"Magazine|Reportage";"Information";"0";"65022785"
"404842_180";"France 24";"2013-06-14T02:19:00+01:00";"2013-06-14T02:28:00+01:00";"2013-06-13";"540";"Journal de l'économie : [émission du 13 juin 2013]";"Journal de l'économie";"";"";"Production propre";"";"";"";"Magazine|Reportage";"Economie";"0";"65022786"
"404842_182";"France 24";"2013-06-14T02:30:00+01:00";"2013-06-14T02:40:00+01:00";"2013-06-13";"600";"Le journal : [émission du 13 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022788"
"404842_183";"France 24";"2013-06-14T02:40:00+01:00";"2013-06-14T02:52:00+01:00";"2013-06-13";"720";"Une semaine aux Amériques : [émission du 13 juin 2013]";"Une semaine aux Amériques";"";"";"Production propre";"";"";"Kahane, Raphaël (Présentateur)";"Magazine|Reportage";"Information";"0";"65022789"
"404842_184";"France 24";"2013-06-14T02:52:00+01:00";"2013-06-14T02:58:00+01:00";"2013-06-13";"360";"Un oeil sur les médias : [émission du 13 juin 2013]";"Un oeil sur les médias";"";"";"";"";"";"Yahiaoui, Karim (Présentateur)";"Chronique";"Media";"0";"65022790"
"404842_186";"France 24";"2013-06-14T03:00:00+01:00";"2013-06-14T03:10:00+01:00";"2013-06-13";"600";"Le journal : [émission du 13 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022792"
"404842_187";"France 24";"2013-06-14T03:10:00+01:00";"2013-06-14T03:28:00+01:00";"2013-06-13";"1080";"Le débat de France 24 : [émission du 13 Juin 2013]";"Le débat de France 24";"";"";"Production propre";"";"";"Burggraf, Vanessa (Présentateur)";"Magazine|Débat";"";"0";"65022793"
"404842_189";"France 24";"2013-06-14T03:30:00+01:00";"2013-06-14T03:40:00+01:00";"2013-06-13";"600";"Le journal : [émission du 13 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022795"
"404842_190";"France 24";"2013-06-14T03:40:00+01:00";"2013-06-14T03:58:00+01:00";"2013-06-13";"1080";"Le débat de France 24 : [émission du 13 Juin 2013]";"Le débat de France 24";"";"";"Production propre";"";"";"Burggraf, Vanessa (Présentateur)";"Magazine|Débat";"";"0";"65022796"
"404842_192";"France 24";"2013-06-14T04:00:00+01:00";"2013-06-14T04:10:00+01:00";"2013-06-13";"600";"Le journal : [émission du 13 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022798"
"404842_193";"France 24";"2013-06-14T04:10:00+01:00";"2013-06-14T04:15:00+01:00";"2013-06-13";"300";"Sports : [émission du 13 juin 2013]";"Sports";"";"";"Achat de droits de diffusion";"";"";"";"Magazine|Reportage";"Sports";"0";"65022799"
"404842_194";"France 24";"2013-06-14T04:15:00+01:00";"2013-06-14T04:21:00+01:00";"2013-06-13";"360";"Journal de l'économie : [émission du 13 juin 2013]";"Journal de l'économie";"";"";"Production propre";"";"";"";"Magazine|Reportage";"Economie";"0";"65022800"
"404842_195";"France 24";"2013-06-14T04:21:00+01:00";"2013-06-14T04:28:00+01:00";"2013-06-13";"420";"Un oeil sur les médias : [émission du 13 juin 2013]";"Un oeil sur les médias";"";"";"";"";"";"Yahiaoui, Karim (Présentateur)";"Chronique";"Media";"0";"65022801"
"404842_197";"France 24";"2013-06-14T04:30:00+01:00";"2013-06-14T04:40:00+01:00";"2013-06-13";"600";"Le journal : [émission du 13 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022803"
"404842_198";"France 24";"2013-06-14T04:40:00+01:00";"2013-06-14T04:52:00+01:00";"2013-06-13";"720";"Culture : [émission du 13 juin 2013]";"Culture";"";"";"Production propre";"";"";"";"Magazine|Reportage";"";"0";"65022804"
"404842_199";"France 24";"2013-06-14T04:52:00+01:00";"2013-06-14T04:58:00+01:00";"2013-06-13";"360";"Les observateurs : [émission du 13 juin 2013]";"Les observateurs";"";"";"Production propre";"";"";"Pain, Julien (Présentateur)";"Magazine|Reportage";"Information";"0";"65022805"
"405076_134";"France 24";"2013-06-14T00:52:58+01:00";"2013-06-14T20:57:43+01:00";"2013-06-14";"72285";"Focus : [émission du 14 juin 2013]";"Focus";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"";"Magazine|Reportage";"Information";"0";"65022932"
"405076_002";"France 24";"2013-06-14T05:00:00+01:00";"2013-06-14T05:10:00+01:00";"2013-06-14";"600";"Le journal : [émission du 14 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022807"
"405076_003";"France 24";"2013-06-14T05:10:00+01:00";"2013-06-14T05:22:00+01:00";"2013-06-14";"720";"Une semaine en France : [émission du 14 juin 2013]";"Une semaine en France";"";"";"Production propre";"";"";"Fayolle, Valérie (Présentateur)";"Magazine|Reportage";"Information";"0";"65022808"
"405076_004";"France 24";"2013-06-14T05:22:00+01:00";"2013-06-14T05:28:00+01:00";"2013-06-14";"360";"Sur le Net : [émission du 14 juin 2013]";"Sur le Net";"";"";"Achat de droits commande";"";"";"";"Magazine|Reportage";"Media";"0";"65022809"
"405076_006";"France 24";"2013-06-14T05:30:00+01:00";"2013-06-14T05:40:00+01:00";"2013-06-14";"600";"Le journal : [émission du 14 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022811"
"405076_007";"France 24";"2013-06-14T05:40:00+01:00";"2013-06-14T05:58:00+01:00";"2013-06-14";"1080";"Le duel de l'éco : [émission du 14 juin 2013]";"Le duel de l'éco";"";"";"";"";"";"Maris, Bernard (Présentateur)|Manière, Philippe (Présentateur)|Antoine, Stéphanie (Présentateur)";"Débat";"Arts";"0";"65022812"
"405076_009";"France 24";"2013-06-14T06:00:00+01:00";"2013-06-14T06:12:00+01:00";"2013-06-14";"720";"Le journal : [émission du 14 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022814"
"405076_011";"France 24";"2013-06-14T06:17:00+01:00";"2013-06-14T06:20:00+01:00";"2013-06-14";"180";"Rappel des titres : [émission du 14 juin 2013]";"Rappel des titres";"";"";"Production propre";"";"";"";"Message info";"Information";"0";"65022816"
"405076_012";"France 24";"2013-06-14T06:20:00+01:00";"2013-06-14T06:23:00+01:00";"2013-06-14";"180";"Journal de l'économie : [émission du 14 juin 2013]";"Journal de l'économie";"";"";"Production propre";"";"";"";"Magazine|Reportage";"Economie";"0";"65022817"
"405076_015";"France 24";"2013-06-14T06:30:00+01:00";"2013-06-14T06:40:00+01:00";"2013-06-14";"600";"Le journal : [émission du 14 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022820"
"405076_016";"France 24";"2013-06-14T06:41:44+01:00";"2013-06-14T06:47:22+01:00";"2013-06-14";"338";"Asie direct : [émission du 14 juin 2013]";"Asie direct";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Robert, Philomé (Présentateur)|Zylberman, Joris (Journaliste)";"Magazine|Reportage";"Information";"0";"65022821"
"405076_017";"France 24";"2013-06-14T06:45:00+01:00";"2013-06-14T06:48:00+01:00";"2013-06-14";"180";"Rappel des titres : [émission du 14 juin 2013]";"Rappel des titres";"";"";"Production propre";"";"";"";"Message info";"Information";"0";"65022822"
"405076_010";"France 24";"2013-06-14T06:47:22+01:00";"2013-06-14T06:52:20+01:00";"2013-06-14";"298";"Sports : [émission du 14 juin 2013]";"Sports";"";"";"Achat de droits de diffusion";"";"";"Blatter, Sepp (Participant)|Gasquet, Richard (Participant)|Tsonga, Jo Wilfried (Participant)|Valcke, Jérôme (Participant)";"Magazine|Reportage";"Sports";"0";"65022815"
"405076_018";"France 24";"2013-06-14T06:48:00+01:00";"2013-06-14T06:56:00+01:00";"2013-06-14";"480";"Journal de l'économie : [émission du 14 juin 2013]";"Journal de l'économie";"";"";"Production propre";"";"";"";"Magazine|Reportage";"Economie";"0";"65022823"
"405076_020";"France 24";"2013-06-14T07:00:10+01:00";"2013-06-14T07:19:11+01:00";"2013-06-14";"1141";"Le journal : [émission du 14 juin 2013]";"Le journal";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Pirzadeh, Mariam (Présentateur)";"Journal télévisé";"";"0";"65022825"
"405076_022";"France 24";"2013-06-14T07:15:00+01:00";"2013-06-14T07:18:00+01:00";"2013-06-14";"180";"Rappel des titres : [émission du 14 juin 2013]";"Rappel des titres";"";"";"Production propre";"";"";"";"Message info";"Information";"0";"65022827"
"405076_195";"France 24";"2013-06-14T07:19:08+01:00";"2013-06-14T07:23:35+01:00";"2013-06-14";"267";"Journal de l'économie : [émission du 14 juin 2013]";"Journal de l'économie";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Pirzadeh, Mariam (Présentateur)|Hulot, Sophie (Présentateur)";"Magazine|Reportage";"Economie";"0";""
"405076_013";"France 24";"2013-06-14T07:23:35+01:00";"2013-06-14T07:27:48+01:00";"2013-06-14";"253";"Revue de presse nationale : [émission du 14 juin 2013]";"Revue de presse nationale";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Vesnitch, Natacha (Présentateur)|Pirzadeh, Mariam (Présentateur)";"Revue de presse";"Information";"0";"65022818"
"405076_025";"France 24";"2013-06-14T07:30:00+01:00";"2013-06-14T07:40:00+01:00";"2013-06-14";"600";"Le journal : [émission du 14 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022830"
"405076_027";"France 24";"2013-06-14T07:45:00+01:00";"2013-06-14T07:48:00+01:00";"2013-06-14";"180";"Rappel des titres : [émission du 14 juin 2013]";"Rappel des titres";"";"";"Production propre";"";"";"";"Message info";"Information";"0";"65022832"
"405076_196";"France 24";"2013-06-14T07:47:47+01:00";"2013-06-14T07:52:39+01:00";"2013-06-14";"292";"[La crise économique en Iran]";"Focus";"";"Magazine d'information présenté par Mariam PIRZADEH sur la situation économique en Iran. Il est constitué d'un reportage consacré aux  difficultés financières des Iraniens et aux possibles conséquences du mécontentement sur le scrutin de l'élection présidentielle.";"Production propre";"France 24, 2013 (Producteur)";"témoignage|pouvoir d'achat|crise économique|Téhéran|Iran";"Bourgaux, Pascale (Journaliste)|Turnbull, Alexander (Journaliste)|Pirzadeh, Mariam (Présentateur)";"Magazine|Reportage";"Information";"0";""
"405076_028";"France 24";"2013-06-14T07:52:40+01:00";"2013-06-14T07:56:40+01:00";"2013-06-14";"240";"Sports : [émission du 14 juin 2013]";"Sports";"";"";"Achat de droits de diffusion";"";"";"";"Magazine|Reportage";"Sports";"0";"65022833"
"405076_030";"France 24";"2013-06-14T08:00:00+01:00";"2013-06-14T08:10:00+01:00";"2013-06-14";"600";"Le journal : [émission du 14 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022835"
"405076_032";"France 24";"2013-06-14T08:15:00+01:00";"2013-06-14T08:18:00+01:00";"2013-06-14";"180";"Rappel des titres : [émission du 14 juin 2013]";"Rappel des titres";"";"";"Production propre";"";"";"";"Message info";"Information";"0";"65022837"
"405076_033";"France 24";"2013-06-14T08:21:10+01:00";"2013-06-14T08:26:41+01:00";"2013-06-14";"331";"Journal de l'économie : [émission du 14 juin 2013]";"Journal de l'économie";"";"";"Production propre";"";"";"";"Magazine|Reportage";"Economie";"0";"65022838"
"405076_035";"France 24";"2013-06-14T08:30:00+01:00";"2013-06-14T08:42:00+01:00";"2013-06-14";"720";"Le journal : [émission du 14 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022840"
"405076_036";"France 24";"2013-06-14T08:33:03+01:00";"2013-06-14T08:36:45+01:00";"2013-06-14";"222";"Guerre en Syrie : armes chimiques";"A la une";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Robert, Philomé (Présentateur)|Herz, Virginie (Journaliste)";"Chronique";"Information";"0";"65022841"
"405076_037";"France 24";"2013-06-14T08:48:00+01:00";"2013-06-14T08:51:00+01:00";"2013-06-14";"180";"Rappel des titres : [émission du 14 juin 2013]";"Rappel des titres";"";"";"Production propre";"";"";"";"Message info";"Information";"0";"65022842"
"405076_038";"France 24";"2013-06-14T08:50:48+01:00";"2013-06-14T08:56:26+01:00";"2013-06-14";"338";"Asie direct : [émission du 14 juin 2013]";"Asie direct";"";"";"Production propre";"";"";"";"Magazine|Reportage";"Information";"0";"65022843"
"405076_040";"France 24";"2013-06-14T09:00:00+01:00";"2013-06-14T09:10:00+01:00";"2013-06-14";"600";"Le journal : [émission du 14 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022845"
"405076_042";"France 24";"2013-06-14T09:15:00+01:00";"2013-06-14T09:18:00+01:00";"2013-06-14";"180";"Rappel des titres : [émission du 14 juin 2013]";"Rappel des titres";"";"";"Production propre";"";"";"";"Message info";"Information";"0";"65022847"
"405076_043";"France 24";"2013-06-14T09:16:15+01:00";"2013-06-14T09:21:18+01:00";"2013-06-14";"303";"Journal de l'économie : [émission du 14 juin 2013]";"Journal de l'économie";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Hulot, Sophie (Présentateur)";"Magazine|Reportage";"Economie";"0";"65022848"
"405076_041";"France 24";"2013-06-14T09:21:19+01:00";"2013-06-14T09:26:24+01:00";"2013-06-14";"305";"Revue de presse internationale : [émission du 14 juin 2013]";"Revue de presse internationale";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Vesnitch, Natacha (Présentateur)|Pirzadeh, Mariam (Présentateur)";"Revue de presse";"Information";"0";"65022846"
"405076_045";"France 24";"2013-06-14T09:30:00+01:00";"2013-06-14T09:40:00+01:00";"2013-06-14";"600";"Le journal : [émission du 14 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022850"
"405076_197";"France 24";"2013-06-14T09:47:48+01:00";"2013-06-14T09:52:39+01:00";"2013-06-14";"291";"[La crise économique en Iran]";"Focus";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Pirzadeh, Mariam (Présentateur)";"Magazine|Reportage";"Information";"0";""
"405076_048";"France 24";"2013-06-14T09:51:00+01:00";"2013-06-14T09:56:00+01:00";"2013-06-14";"300";"??";"Sur le Net";"";"";"Achat de droits commande";"";"";"";"Magazine|Reportage";"Media";"0";"65022852"
"405076_047";"France 24";"2013-06-14T09:52:39+01:00";"2013-06-14T09:56:40+01:00";"2013-06-14";"241";"Sports : [émission du 14 juin 2013]";"Sports";"";"";"Achat de droits de diffusion";"";"";"";"Magazine|Reportage";"Sports";"0";"65022851"
"405076_050";"France 24";"2013-06-14T10:00:00+01:00";"2013-06-14T10:10:00+01:00";"2013-06-14";"600";"Le journal : [émission du 14 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022854"
"405076_054";"France 24";"2013-06-14T10:17:35+01:00";"2013-06-14T10:29:38+01:00";"2013-06-14";"723";"Culture : [émission du 14 juin 2013]";"Culture";"";"";"Production propre";"";"";"";"Magazine|Reportage";"";"0";"65022858"
"405076_053";"France 24";"2013-06-14T10:30:00+01:00";"2013-06-14T10:41:00+01:00";"2013-06-14";"660";"Le journal : [émission du 14 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022857"
"405076_051";"France 24";"2013-06-14T10:32:08+01:00";"2013-06-14T10:57:48+01:00";"2013-06-14";"1540";"Reporters : [émission du 14 juin 2013]";"Reporters";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Cormery, Antoine (Présentateur)";"Magazine|Reportage";"";"0";"65022855"
"405076_056";"France 24";"2013-06-14T11:00:00+01:00";"2013-06-14T11:10:00+01:00";"2013-06-14";"600";"Le journal : [émission du 14 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022860"
"405076_061";"France 24";"2013-06-14T11:19:10+01:00";"2013-06-14T11:24:09+01:00";"2013-06-14";"299";"Sur le net : [émission du 14 juin 2013]";"Sur le net";"";"";"Achat de droits commande";"Electron Libre Productions, 2013 (Producteur)";"";"Kazan, Michaël (Producteur)|Chebbi, Yannis (Producteur)|Suncic, Aymeric (Rédacteur en chef)|Ho Kam, Man (Journaliste)|Gonzalez Fructuoso, Bertrand (Réalisateur)|Reine, Stéphane (Réalisateur)";"Magazine|Reportage";"Media";"0";"65022865"
"405076_060";"France 24";"2013-06-14T11:30:00+01:00";"2013-06-14T11:40:00+01:00";"2013-06-14";"600";"Le journal : [émission du 14 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022864"
"405076_062";"France 24";"2013-06-14T11:44:59+01:00";"2013-06-14T11:57:37+01:00";"2013-06-14";"758";"[Patrice Paoli]";"L'entretien de France 24";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Laidi, Ali (Présentateur)";"Interview entretien";"";"0";"65022866"
"405076_064";"France 24";"2013-06-14T12:00:00+01:00";"2013-06-14T12:11:00+01:00";"2013-06-14";"660";"Le journal : [émission du 14 juin 2013]";"Le journal";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Racine, Audrey (Présentateur)";"Journal télévisé";"";"0";"65022868"
"405076_065";"France 24";"2013-06-14T12:12:16+01:00";"2013-06-14T12:24:59+01:00";"2013-06-14";"763";"Une comédie française : [émission du 14 juin 2013]";"Une comédie française";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"";"Débat";"Politique";"0";"65026935"
"405076_067";"France 24";"2013-06-14T12:30:00+01:00";"2013-06-14T12:40:00+01:00";"2013-06-14";"600";"Le journal : [émission du 14 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022870"
"405076_068";"France 24";"2013-06-14T12:40:00+01:00";"2013-06-14T12:46:00+01:00";"2013-06-14";"360";"Mode : [émission du 14 juin 2013]";"Mode";"";"";"Achat de droits commande";"";"";"Mourier, Pascal (Présentateur)";"Magazine|Reportage";"";"0";"65022871"
"405076_069";"France 24";"2013-06-14T12:42:16+01:00";"2013-06-14T12:54:19+01:00";"2013-06-14";"723";"Culture : [émission du 14 Juin 2013]";"Culture";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Dupont, Louise (Présentateur)";"Magazine|Reportage";"";"0";"65026610"
"405076_071";"France 24";"2013-06-14T13:00:00+01:00";"2013-06-14T13:11:00+01:00";"2013-06-14";"660";"Le journal : [émission du 14 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022873"
"405076_072";"France 24";"2013-06-14T13:11:00+01:00";"2013-06-14T13:16:00+01:00";"2013-06-14";"300";"Revue de presse internationale : [émission du 14 juin 2013]";"Revue de presse internationale";"";"";"Production propre";"";"";"Frade, Hélène (Présentateur)";"Revue de presse";"Information";"0";"65022874"
"405076_073";"France 24";"2013-06-14T13:16:00+01:00";"2013-06-14T13:21:00+01:00";"2013-06-14";"300";"Sports : [émission du 14 juin 2013]";"Sports";"";"";"Achat de droits de diffusion";"";"";"";"Magazine|Reportage";"Sports";"0";"65022875"
"405076_074";"France 24";"2013-06-14T13:21:00+01:00";"2013-06-14T13:26:00+01:00";"2013-06-14";"300";"Sur le Net : [émission du 14 juin 2013]";"Sur le Net";"";"";"Achat de droits commande";"";"";"";"Magazine|Reportage";"Media";"0";"65022876"
"405076_076";"France 24";"2013-06-14T13:30:00+01:00";"2013-06-14T13:41:00+01:00";"2013-06-14";"660";"Le journal : [émission du 14 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022878"
"405076_077";"France 24";"2013-06-14T13:41:00+01:00";"2013-06-14T13:46:00+01:00";"2013-06-14";"300";"Les arts de vivre : [émission du 14 juin 2013]";"Les arts de vivre";"";"";"Achat de droits commande";"";"";"";"Reportage";"";"0";"65022879"
"405076_078";"France 24";"2013-06-14T13:46:00+01:00";"2013-06-14T13:58:00+01:00";"2013-06-14";"720";"L'entretien de France 24 : [émission du 14 juin 2013]";"L'entretien de France 24";"";"";"Production propre";"";"";"";"Interview entretien";"";"0";"65026651"
"405076_080";"France 24";"2013-06-14T14:00:00+01:00";"2013-06-14T14:10:00+01:00";"2013-06-14";"600";"Le journal : [émission du 14 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022881"
"405076_081";"France 24";"2013-06-14T14:10:00+01:00";"2013-06-14T14:22:00+01:00";"2013-06-14";"720";"Une semaine en Afrique : [émission du 14 juin 2013]";"Une semaine en Afrique";"";"";"Production propre";"";"";"Burggraf, Vanessa (Présentateur)";"Magazine|Reportage";"Information";"0";"65026940"
"405076_082";"France 24";"2013-06-14T14:22:00+01:00";"2013-06-14T14:27:00+01:00";"2013-06-14";"300";"Les observateurs : [émission du 14 juin 2013]";"Les observateurs";"";"";"Production propre";"";"";"Pain, Julien (Présentateur)";"Magazine|Reportage";"Information";"0";"65022882"
"405076_084";"France 24";"2013-06-14T14:30:00+01:00";"2013-06-14T14:40:00+01:00";"2013-06-14";"600";"Le journal : [émission du 14 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022884"
"405076_085";"France 24";"2013-06-14T14:40:00+01:00";"2013-06-14T14:48:00+01:00";"2013-06-14";"480";"Sports : [émission du 14 juin 2013]";"Sports";"";"";"Achat de droits de diffusion";"";"";"";"Magazine|Reportage";"Sports";"0";"65022885"
"405076_086";"France 24";"2013-06-14T14:48:00+01:00";"2013-06-14T14:56:00+01:00";"2013-06-14";"480";"Tech 24 : [émission du 14 juin 2013]";"Tech 24";"";"";"Production propre";"";"";"Grallet, Guillaume (Présentateur)|Paillon, Marjorie (Présentateur)";"Magazine";"Media";"0";"65022886"
"405076_088";"France 24";"2013-06-14T15:00:00+01:00";"2013-06-14T15:11:00+01:00";"2013-06-14";"660";"Le journal : [émission du 14 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022888"
"405076_089";"France 24";"2013-06-14T15:11:00+01:00";"2013-06-14T15:16:00+01:00";"2013-06-14";"300";"Sur le Net : [émission du 14 juin 2013]";"Sur le Net";"";"";"Achat de droits commande";"";"";"";"Magazine|Reportage";"Media";"0";"65022889"
"405076_092";"France 24";"2013-06-14T15:30:00+01:00";"2013-06-14T15:40:00+01:00";"2013-06-14";"600";"Le journal : [émission du 14 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022892"
"405076_093";"France 24";"2013-06-14T15:40:00+01:00";"2013-06-14T15:45:00+01:00";"2013-06-14";"300";"Sports : [émission du 14 juin 2013]";"Sports";"";"";"Achat de droits de diffusion";"";"";"";"Magazine|Reportage";"Sports";"0";"65022893"
"405076_094";"France 24";"2013-06-14T15:45:00+01:00";"2013-06-14T15:57:53+01:00";"2013-06-14";"773";"[Patrice Paoli]";"L'entretien de France 24";"";"";"Production propre";"";"";"";"Interview entretien";"";"0";"65022894"
"405076_096";"France 24";"2013-06-14T16:00:00+01:00";"2013-06-14T16:13:00+01:00";"2013-06-14";"780";"Le journal : [émission du 14 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022896"
"405076_097";"France 24";"2013-06-14T16:13:00+01:00";"2013-06-14T16:26:00+01:00";"2013-06-14";"780";"Culture : [émission du 14 juin 2013]";"Culture";"";"";"Production propre";"";"";"";"Magazine|Reportage";"";"0";"65022897"
"405076_099";"France 24";"2013-06-14T16:30:00+01:00";"2013-06-14T16:42:00+01:00";"2013-06-14";"720";"Le journal : [émission du 14 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022899"
"405076_100";"France 24";"2013-06-14T16:42:00+01:00";"2013-06-14T16:56:00+01:00";"2013-06-14";"840";"Une semaine en Afrique : [émission du 14 juin 2013]";"Une semaine en Afrique";"";"";"Production propre";"";"";"Burggraf, Vanessa (Présentateur)";"Magazine|Reportage";"Information";"0";"65026938"
"405076_102";"France 24";"2013-06-14T17:00:00+01:00";"2013-06-14T17:10:00+01:00";"2013-06-14";"600";"Le journal : [émission du 14 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022901"
"405076_199";"France 24";"2013-06-14T17:15:27+01:00";"2013-06-14T17:27:30+01:00";"2013-06-14";"723";"Culture : [émission du 14 juin 2013]";"Culture";"";"Magazine culturel présenté par Louise DUPONT. Il se compose de reportages sur l'actualité culturelle et d'un entretien en plateau avec Ulysse GRY, dessinateur, à propos de son web documentaire ""Iranorama"", réalisé avec Yann Buxeda, une bande dessinée interactive dans lequel le spectateur est un journaliste en Iran.";"Production propre";"France 24, 2013 (Producteur)";"Iran|documentaire|journaliste";"Dupont, Louise (Présentateur)|Gry, Ulysse (Participant)";"Magazine|Reportage";"";"0";""
"405076_105";"France 24";"2013-06-14T17:30:00+01:00";"2013-06-14T17:40:00+01:00";"2013-06-14";"600";"Le journal : [émission du 14 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022904"
